property_name,property_type,address,area,year,floors,developer,transaction_count,image_url,region,district,code
One Kowloon,Office,1 Wang Yuen Street,"23,000 - 24,000ft² approx",2007 Year,39 Floor(s),Glorious Sun Gp,17,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5cWkNeXENfWkFZL18tVyxeWS1WXl9aWy0sV1svVldfLF5cWVpfW11WV0AEHgk=.jpg,Kowloon,Kowloon Bay,WS031
Kowloon Bay Industrial Centre,Industrial,15 Wang Hoi Road,,1986 Year,10 Floor(s),,15,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqaXZrbHZrbnRva29pa3UxKzw=.jpg,Kowloon,Kowloon Bay,WS031
Enterprise Square Tower 3,Office,9 Sheung Yuet Road,"13,039 - 14,098ft² approx",1992 Year,18 Floor(s),Kerry Real Estate Agency Limited,12,https://hkis.centanet.com/oir/ZmHOYu42Zm8-PCpJVFZUUktWVEtXUklVXlRQJVZTJ1NfVidSV1dQJCBQUlQnIiAiICcjJFdVIkgMFgE=.jpg,Kowloon,Kowloon Bay,WS031
Shui Hing Centre,Industrial,13 Sheung Yuet Road,,1986 Year,9 Floor(s),,14,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxtb3FsaXFvbXNoamhuaXI2LDs=.jpg,Kowloon,Kowloon Bay,WS031
Po Lung Centre,Industrial,11 Wang Chiu Road,,1986 Year,9 Floor(s),Stelux Properties Limited,13,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhYn1gZ31gZn9kYGRpY346IDc=.jpg,Kowloon,Kowloon Bay,WS031
Sino Industrial Plaza,Industrial,9 Kai Cheung Road,,1987 Year,12 Floor(s),Sino Land Company Limited,9,https://hkis.centanet.com/oir/UVb5VdkBUVgYHxV-Y2FgY3xgYXxgZ35lYmBpY387ITY=.jpg,Kowloon,Kowloon Bay,WS031
Harbourside HQ,Office,8 Lam Chak Street,"25,981 - 39,978ft² approx",2010 Year,29 Floor(s),Nan Fung Development Limited,13,https://hkis.centanet.com/oir/bWrFaeU9bWQ1NyFCX11fWUBdX0BcWUJcVFRcWV5fKVpZXyhZLlhaLFQvVFkpXSgpVCtbKFlfXEMHHQo=.jpg,Kowloon,Kowloon Bay,WS031
Proficient Industrial Centre Block B,Industrial,6 Wang Kwun Road,,1989 Year,10 Floor(s),Sun Hung Kai Properties Limited,9,https://hkis.centanet.com/oir/Hhm2GpZOHhdXUFoxLC4sLzMvLjMvLDEvKicmWCdaLi4qWykqKC4oXy1YKC1fLy0nLihYLCctJzB0bnk=.jpg,Kowloon,Kowloon Bay,WS031
Shun Fat Industrial Building,Industrial,17 Wang Hoi Road,,1987 Year,15 Floor(s),Henderson Real Estate Agency Limited,7,https://hkis.centanet.com/oir/CwyjD4NbCwJCRU8kOTs5OSY7MyY7OCQ6PD5PTzoyPz1PM0g_PE8-Sj06SDhPST9KPzIyMjIzOyVhe25s.jpg,Kowloon,Kowloon Bay,WS031
Fook Hong Industrial Building,Industrial,19 Sheung Yuet Road,,1986 Year,12 Floor(s),E. Wah Realty Limited,5,https://hkis.centanet.com/oir/FRK9EZ1FFRxcW1E6JyUnJDgkJDgmJTpQJi1UVlYnVCwkIyUhUCZRV1YjJCwjJixXUCYnJS1QVDt_ZXI=.jpg,Kowloon,Kowloon Bay,WS031
Kowloonbay Int'l Trade & Exhibition Ctr.,Office,1 Trademart Drive,,1996 Year,18 Floor(s),Hopewell Holdings Limited,9,https://hkis.centanet.com/oir/FBO8EJxEFB1MTlg7JiQmJDkkIjknJDshJFBXUCQjVVFXUVUgIlUsLSchLVAjLCRXLSQtISRSVjp-ZHM=.jpg,Kowloon,Kowloon Bay,WS031
Yuen Fat Industrial Building,Industrial,25 Wang Chiu Road,,1986 Year,10 Floor(s),,9,https://hkis.centanet.com/oir/Xln2WtYOXlcXEBpxbG5uZnNuaHNsZnFsamlraHA0Ljk=.jpg,Kowloon,Kowloon Bay,WS031
Proficient Industrial Centre Block A,Industrial,6 Wang Kwun Road,,1989 Year,10 Floor(s),Sun Hung Kai Properties Limited,4,https://hkis.centanet.com/oir/GxyzH5NLGxJSVV80KSspKjYqKzYqKTQtIygoIywuLFoiWVkvKF4sWS5aIyIuXV1fXy0uXSsoIzVxa3w=.jpg,Kowloon,Kowloon Bay,WS031
Hong Leong Industrial Complex,Industrial,4 Wang Kwong Road,,1987 Year,8 Floor(s),Hong Leong Investment Company Limited,8,https://hkis.centanet.com/oir/XVr1WdUNXVQUExlyb21sb3BtanBtaHJpbWlobHM3LTo=.jpg,Kowloon,Kowloon Bay,WS031
Hope Sea Industrial Centre,Industrial,26 Lam Hing Street,,1987 Year,10 Floor(s),,5,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpbHVoa3VobXdsYG9pYXYyKD8=.jpg,Kowloon,Kowloon Bay,WS031
Kingsford Industrial Centre (KB),Industrial,13 Wang Hoi Road,,1986 Year,12 Floor(s),,3,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9ua3JvbHJtaXBrZm9uZnE1Lzg=.jpg,Kowloon,Kowloon Bay,WS031
Golden Harvest Building,Industrial,15 Wang Chiu Road,,1986 Year,11 Floor(s),,6,https://hkis.centanet.com/oir/VVL9Ud0FVVwcGxF6Z2VkZ3hlYnhlY3phZWFsY3s_JTI=.jpg,Kowloon,Kowloon Bay,WS031
Kinetic Industrial Centre,Industrial,7 Wang Kwong Road,,1988 Year,7 Floor(s),Sun Hung Kai Properties Limited,5,https://hkis.centanet.com/oir/Wl3yXtIKWlMTFB51aGpqYndqbHdoYnVobm5rb3QwKj0=.jpg,Kowloon,Kowloon Bay,WS031
Tonic Industrial Centre Block A,Industrial,26 Kai Cheung Road,,1987 Year,11 Floor(s),Sun Hung Kai Properties Limited,6,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9ubXJvaHJvanBrb2tsanE1Lzg=.jpg,Kowloon,Kowloon Bay,WS031
Enterprise Square Two,Industrial,3 Sheung Yuet Road,"9,420ft² approx",2001 Year,37 Floor(s),Kerry Properties Limited,4,https://hkis.centanet.com/oir/YGfIZOgwYGkpLiRPUlBSUU1RUE1RUk9VUVgiUyZXIVMlUlFUJVNSWFEhIiNXISQjWFVTJlMhI04KEAc=.jpg,Kowloon,Kowloon Bay,WS031
Hoplite Industrial Centre,Industrial,3-5 Wang Tai Road,,1988 Year,9 Floor(s),Sun Hung Kai Properties Limited,3,https://hkis.centanet.com/oir/UlX6VtoCUlsbHBZ9YGJjYH9jYn9jZH1mYWNqY3w4IjU=.jpg,Kowloon,Kowloon Bay,WS031
International Plaza,Industrial,20 Sheung Yuet Road,,1987 Year,11 Floor(s),,4,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhZH1gY31iZn9kaWBiZX46IDc=.jpg,Kowloon,Kowloon Bay,WS031
Po Hong Centre,Industrial,2 Wang Tung Street,,1984 Year,10 Floor(s),Sun Hung Kai Properties Limited,2,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtrY3ZrbXZpY3Rpb21pbnUxKzw=.jpg,Kowloon,Kowloon Bay,WS031
Kam Hon Industrial Building,Industrial,8 Wang Kwun Road,,1984 Year,10 Floor(s),,4,https://hkis.centanet.com/oir/HRq1GZVNHRRUU1kyLy0vLDAsLTAsLzIvLS4lKy1bXi8qKSUpJCsuXCQtLSwkLCQpKC4vWVlfWDN3bXo=.jpg,Kowloon,Kowloon Bay,WS031
Tonic Industrial Centre Block B,Industrial,19 Lam Hing Street,,1987 Year,11 Floor(s),Sun Hung Kai Properties Limited,4,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxtbnFsa3FsaXNobGhvanI2LDs=.jpg,Kowloon,Kowloon Bay,WS031
Flourish Industrial Building,Industrial,33 Sheung Yee Road,,1987 Year,9 Floor(s),Sun Hung Kai Properties Limited,3,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxsZHFsanFuZHNuaG5rb3I2LDs=.jpg,Kowloon,Kowloon Bay,WS031
Kai Fuk Industrial Centre,Industrial,1 Wang Tung Street,,1988 Year,7 Floor(s),E. Wah Realty Limited,2,https://hkis.centanet.com/oir/aG_AbOA4aGEhJixHWlhaWUVYUEVYXkddXC5ZWVAuKiteKV5cLl5ZKVkqW19fLSktWipaUFhaUUYCGA8=.jpg,Kowloon,Kowloon Bay,WS031
Kenning Industrial Building,Industrial,19 Wang Hoi Road,,1986 Year,13 Floor(s),Sun Hung Kai Properties Limited,1,https://hkis.centanet.com/oir/XVr1WdUNXVQUExlyb21sZXBtaXBsZXJqZWxlanM3LTo=.jpg,Kowloon,Kowloon Bay,WS031
Wing Fat Industrial Building,Industrial,12 Wang Tai Road,,1988 Year,9 Floor(s),Hsin Chong Properties Limited,1,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqb3ZraHZpb3RvY2JuaHUxKzw=.jpg,Kowloon,Kowloon Bay,WS031
Continental Electric Industrial Building,Industrial,17 Wang Chiu Road,,1984 Year,12 Floor(s),,1,https://hkis.centanet.com/oir/Xln2WtYOXlcXEBpxbG5uZnNuaHNsZnFsam9pbHA0Ljk=.jpg,Kowloon,Kowloon Bay,WS031
Dah Chong Hong Motor Service Building,Industrial,20 Kai Cheung Road,,1984 Year,10 Floor(s),,,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhYn1gZ31gaX9kYGVgZH46IDc=.jpg,Kowloon,Kowloon Bay,WS031
Wing On Godown Building,Industrial,1 Wang Kee Street,,1984 Year,7 Floor(s),,,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtrY3ZrbXZpY3RpbWNjaHUxKzw=.jpg,Kowloon,Kowloon Bay,WS031
Yeung Yiu Chung (No. 8) Industrial Bldg.,Industrial,20 Wang Hoi Road,,1984 Year,13 Floor(s),,4,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhoYHVobnVqYHdqbG9saXYyKD8=.jpg,Kowloon,Kowloon Bay,WS031
Manhattan Place,Office,23 Wang Tai Road,"16,850 - 21,180ft² approx",2008 Year,41 Floor(s),MANHATTAN PROPERTIES Limited,4,https://hkis.centanet.com/oir/FhG-Ep5GFh9OTFo5JCYkJjsmIDslJjkiJ1RSJiFXLy9VIiEiIlQhV1AuIi8lIiEvI1AvICNTJTh8ZnE=.jpg,Kowloon,Kowloon Bay,WS031
Enterprise Square Five Tower 1,Office,38 Wang Chiu Road,"15,460 - 18,446ft² approx",2007 Year,36 Floor(s),Kerry Real Estate Agency Limited,3,https://hkis.centanet.com/oir/EBe4FJhAEBlISlw_IiAiID0gJj0jID8pICMoICQlIlInVVIkUVJSKSQpUiEoVSMiJCUhKSMkUT56YHc=.jpg,Kowloon,Kowloon Bay,WS031
Enterprise Square Five Tower 2,Office,38 Wang Chiu Road,"17,010 - 18,590ft² approx",2007 Year,36 Floor(s),Kerry Real Estate Agency Limited,2,https://hkis.centanet.com/oir/am3CbuI6amMyMCZFWFpYWkdaXEdZWkVYUyxeXlIsWS9TKVheXytaUytaUy5cWlxYKy5cLygvWUQAGg0=.jpg,Kowloon,Kowloon Bay,WS031
Amoycan Industrial Centre Block 1,Industrial,7 Ngau Tau Kok Road,,1972 Year,7 Floor(s),,,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpanVobXVoa3drYGFpbnYyKD8=.jpg,Kowloon,Kowloon Bay,WS031
Jing Hin Industrial Building,Industrial,5 Wang Kee Street,,1987 Year,5 Floor(s),,,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2lpYXRpb3RrYXZrbWpsbHczKT4=.jpg,Kowloon,Kowloon Bay,WS031
Centre Parc,Industrial,11 Sheung Yuet Road,,1985 Year,10 Floor(s),,1,https://hkis.centanet.com/oir/Z2DPY-83Z24uKSNIVVdVVkpWV0pWVUglV19XUlZXVF8lUldTIVZRXyVSI1VTVlAhUVFTUlRXUUkNFwA=.jpg,Kowloon,Kowloon Bay,WS031
Maxgrand Plaza,Office,3 Tai Yau Street,"18,852 - 19,152ft² approx",2016 Year,27 Floor(s),Billion Development and Project Management Limited,143,https://hkis.centanet.com/oir/Gh2yHpJKGhNCQFY1KCooLjcqKDcoKjUjLikuLl9cXikrLiouKFgpIi9bKCwpLS9YIylZKV8qXzRwan0=.jpg,Kowloon,San Po Kong,WS030
New Tech Plaza,Industrial,34 Tai Yau Street,,1996 Year,31 Floor(s),Sun Hung Kai Properties Limited,8,https://hkis.centanet.com/oir/f3jXe_cvf3Y2MTtQTU9NTVJPTVJOSlBLPjo9SEdLTz5NPk1LTztHRzo-OUs5PDpLSU9IRk5NO1EVDxoY.jpg,Kowloon,San Po Kong,WS030
New Trend Centre,Industrial,704 Prince Edward Road East,,1995 Year,34 Floor(s),Henderson Real Estate Agency Limited,26,https://hkis.centanet.com/oir/b2jHa-c_b2YmIStAXV9dXUJfXUJdV0BeV1dXWitdWV9aLVlbLixeVlpbXCpfWCxYLi5YW1YuLEEFHwg=.jpg,Kowloon,San Po Kong,WS030
Laurels Industrial Centre,Industrial,32 Tai Yau Street,,1991 Year,23 Floor(s),Sun Hung Kai Properties Limited,16,https://hkis.centanet.com/oir/MDeYNLhgMDl5fnQfAgABCR0BAB0DAR91ch0AdQkIAAEEcQgCcQYEAnUCCQcEA3QEAQlyAAN1BwAABx5aQFc=.jpg,Kowloon,San Po Kong,WS030
Shing King Industrial Building (SPK),Industrial,9-11 Ng Fong Street,,1969 Year,12 Floor(s),,14,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhoYHVobnVqYHdqbWxvaHYyKD8=.jpg,Kowloon,San Po Kong,WS030
Tai King Industrial Building,Industrial,100-102 King Fuk Street,,1968 Year,12 Floor(s),,4,https://hkis.centanet.com/oir/eH_QfPAoeHExNjxXSkhKSlVISlVJTVdLT0o8TUFBQEBNTTtMSEtOQTo9SE1OSDlAPk4-SE1PTlYSCB0f.jpg,Kowloon,San Po Kong,WS030
Prince Industrial Building,Industrial,106 King Fuk Street,,1973 Year,24 Floor(s),Sun Hung Kai Properties Limited,11,https://hkis.centanet.com/oir/OT6RPbFpOTBwd30WCwkIABQICRQKCBZ8exQJen0ADHwOewoADg0NfQt_eHp7Dg8If3sNDA0KD3h_DBdTSV4=.jpg,Kowloon,San Po Kong,WS030
Stelux House,Office,698 Prince Edward Road East,,1998 Year,29 Floor(s),Uni-Way Holdings Limited  / Golden Set Industries Limited,9,https://hkis.centanet.com/oir/Hxi3G5dPHxZHRVMwLS8tLzIvKDIvJjBbL1lcLFkpJiwsLSYrWioqXStZLygnKFssWlsvKF0qJjF1b3g=.jpg,Kowloon,San Po Kong,WS030
Ka Wing Factory Building,Industrial,19-21 Ng Fong Street,,1965 Year,13 Floor(s),,8,https://hkis.centanet.com/oir/YGfIZOgwYGkpLiRPUlBSUk1QUU1RWU8mUlUkUSUhWVgjJlBUUFlUIVghUSImV1FUVSFTU1EjVU4KEAc=.jpg,Kowloon,San Po Kong,WS030
Wong King Industrial Building,Industrial,192-198 Choi Hung Road,,1970 Year,16 Floor(s),,9,https://hkis.centanet.com/oir/d3Dfc_8nd34-OTNYRUdFRVpHRVpGQlhHNUFHT0ZGTjMyRDZDMTFGTkRFRzZENTRGTjJOQkBBM1kdBxIQ.jpg,Kowloon,San Po Kong,WS030
New Treasure Centre,Industrial,10 Ng Fong Street,,1995 Year,31 Floor(s),Cheung Kong (Holdings) Limited,3,https://hkis.centanet.com/oir/a2zDb-M7a2IiJS9EWVtZWUZbWUZaW0RTLi1eWC5dXS8vL15fLi9bKi1eXCpSXy9TXVkuUlsuX0UBGww=.jpg,Kowloon,San Po Kong,WS030
Perfect Industrial Building,Industrial,31 Tai Yau Street,"9,270 - 19,887ft² approx",1985 Year,24 Floor(s),Quick Thunder Limited,9,https://hkis.centanet.com/oir/Gh2yHpJKGhNTVF41KCooKDcqKzcoLDVZKlwpKigoWy0rKlwuLVtfIy4tLCkvLSMsLitfW1sqLzRwan0=.jpg,Kowloon,San Po Kong,WS030
Midas Plaza,Industrial,1 Tai Yau Street,,2007 Year,22 Floor(s),"Chuang'S Consortium International Limited, Henderson Real Estate Agency Limited",5,https://hkis.centanet.com/oir/SU7hTcEZSUAABw1me3l4cGR4eWR6eGYMC2R5CHAIfH1_fAh7eXx9CwhxCA14fHkKenp4fX9xDXtwDWcjOS4=.jpg,Kowloon,San Po Kong,WS030
Luk Hop Industrial Building,Industrial,8 Luk Hop Street,,1982 Year,23 Floor(s),,8,https://hkis.centanet.com/oir/am3CbuI6amMjJC5FWFpYWEdaW0dYW0VYWilaUlhbWStbLFNeKCsoUlIpKC4vKVkpKFxZWVhdK0QAGg0=.jpg,Kowloon,San Po Kong,WS030
Max Trade Centre,Industrial,23 Luk Hop Street,,1997 Year,25 Floor(s),Tai Cheung Properties Limited,7,https://hkis.centanet.com/oir/fXrVefUtfXQ0MzlST01PSVBNTlBPSFJESUlPTT9JRURIPktJPD5MP00-TUU-Sk9JSEtMSzg_TFMXDRga.jpg,Kowloon,San Po Kong,WS030
Lead On Industrial Building,Industrial,18 Ng Fong Street,,1965 Year,12 Floor(s),,5,https://hkis.centanet.com/oir/EBe4FJhAEBlZXlQ_IiAiIj0gIT0gJT9VJ1MnIylUVlElISkkJyEmKFYhI1RRJVRVUlImViNRVT56YHc=.jpg,Kowloon,San Po Kong,WS030
Pat Tat Industrial Building,Industrial,1 Pat Tat Street,,1983 Year,23 Floor(s),Hutchison Whampoa Limited,1,https://hkis.centanet.com/oir/OzyTP7NrOzJydX8UCQsKAhYKCxYIChR-eRZ9Aw0CA3p4A3gJfQoPDAoMegp4Cgp5f355DA0JDAgIDxVRS1w=.jpg,Kowloon,San Po Kong,WS030
Wah Hing Industrial Mansions,Industrial,36 Tai Yau Street,,1965 Year,11 Floor(s),,4,https://hkis.centanet.com/oir/FRK9EZ1FFRxcW1E6JyUnJzglJDgkJjotJCVQUVdXISRXJichVyUhVycjVyMlIiInViEkVidXIjt_ZXI=.jpg,Kowloon,San Po Kong,WS030
Po Shing Industrial Building,Industrial,23 Tai Yau Street,,1964 Year,10 Floor(s),Stelux Properties Limited,5,https://hkis.centanet.com/oir/Z2DPY-83Z24uKSNIVVdVU0pXUEpWUkhSUCEkUCRTUCRQJFZTX14mXyMlVyVTIlIjViIkUFUhV0kNFwA=.jpg,Kowloon,San Po Kong,WS030
Wing Shing Industrial Building (SPK),Industrial,26 Ng Fong Street,,1979 Year,24 Floor(s),,5,https://hkis.centanet.com/oir/Wl3yXtIKWlMTFB51aGprandqaHdqaHVpaW9vaXQwKj0=.jpg,Kowloon,San Po Kong,WS030
Wing Sum Factory Building No. 2,Industrial,12-14 Sam Chuk Street,,1972 Year,14 Floor(s),,5,https://hkis.centanet.com/oir/Y2TLZ-szY2oqLSdMUVNRUU5TUk5SWkxTIlBRUyEgIVYnICBXIFBRWlEmUCYnISBaIVMmVCFVVU0JEwQ=.jpg,Kowloon,San Po Kong,WS030
William Enterprises Industrial Building,Industrial,218-220 Choi Hung Road,,1969 Year,13 Floor(s),,4,https://hkis.centanet.com/oir/FBO8EJxEFB1dWlA7JiQmJjkkJTkmJDsiIFIkJCEjISJQUiUgIixSLCFXLFEhUCMmUCIhVlcjVzp-ZHM=.jpg,Kowloon,San Po Kong,WS030
Canny Industrial Building,Industrial,33 Tai Yau Street,,1989 Year,24 Floor(s),Sun Hung Kai Properties Limited,3,https://hkis.centanet.com/oir/aW7BbeE5aWAgJy1GW1lbW0RZWERbXUYtK11YWFlaX1lbXShdXy1bUSwvL11ZK1hcWCosKy1QXEcDGQ4=.jpg,Kowloon,San Po Kong,WS030
Wing Hin Factory Building,Industrial,31-33 Ng Fong Street,"20,000ft² approx",1969 Year,14 Floor(s),,3,https://hkis.centanet.com/oir/OT6RPbFpOTBwd30WCwkIABQICRQKCBZ8exQNCQkMAX8NAXwBCAsNf3sOAQgPDg16eAt6Cwl4CAkNehdTSV4=.jpg,Kowloon,San Po Kong,WS030
Lee King Industrial Building,Industrial,12 Ng Fong Street,,1970 Year,16 Floor(s),,1,https://hkis.centanet.com/oir/ZmHOYu42Zm8vKCJJVFZUVEtWV0tXVklTVF9UUiUjUlVUJSVSUyAgXiBUUyNfVlJfU1VQVVNeVEgMFgE=.jpg,Kowloon,San Po Kong,WS030
Victorious Factory Building,Industrial,35 Tseuk Luk Street,,1970 Year,12 Floor(s),,2,https://hkis.centanet.com/oir/aW7BbeE5aWAgJy1GW1lbW0RZWERZXkZeXCxRLypbL19YXitdXlpYKCtfXyhbXFtaWVovXlEvW0cDGQ4=.jpg,Kowloon,San Po Kong,WS030
Success Industrial Building (SPK),Industrial,17 Sheung Hei Street,,1991 Year,26 Floor(s),,3,https://hkis.centanet.com/oir/ERa5FZlBERhYX1U-IyEjIzwhIDwjJj4kJyUmJSlSI1IoU1IlJSVVKFMlIlclU1cpJyAhICglIz97YXY=.jpg,Kowloon,San Po Kong,WS030
Chin Fat Factory Building,Industrial,3 Tsat Po Street,,1966 Year,7 Floor(s),,1,https://hkis.centanet.com/oir/bmnGauY-bmcnICpBXF5cXENeX0NfX0EtXChcLFZfXVkvKFxaKC1eVlssWy0tWF8rWVldLSpZLEAEHgk=.jpg,Kowloon,San Po Kong,WS030
Efficiency House,Industrial,35 Tai Yau Street,,1965 Year,16 Floor(s),,2,https://hkis.centanet.com/oir/EBe4FJhAEBlZXlQ_IiAiIj0gIT0hJz9TJlQjUyQlKCdUJyIkJiEhUilRKFQjIihVUSQnIFJRKD56YHc=.jpg,Kowloon,San Po Kong,WS030
Chiap King Industrial Building,Industrial,114 King Fuk Street,,1971 Year,23 Floor(s),,1,https://hkis.centanet.com/oir/f3jXe_cvf3Y2MTtQTU9NTVJPTVJOSlA9SktGSDlPOU1KPUtLSz5JPUo7SjpIOU5KOjtNR0s7PVEVDxoY.jpg,Kowloon,San Po Kong,WS030
Startex Industrial Building,Industrial,14 Tai Yau Street,,1965 Year,11 Floor(s),,2,https://hkis.centanet.com/oir/ERa5FZlBERhYX1U-IyEjIzwhIDwgKT5XKSEjICUkJlUkIlUlKFUlKSNXICIhJCAjV1JUJ1MlKD97YXY=.jpg,Kowloon,San Po Kong,WS030
Chung Hing Industrial Mansions,Industrial,2-4 Luk Hop Street,,1963 Year,9 Floor(s),,1,https://hkis.centanet.com/oir/V1D_U98HV14eGRN4ZWdmYHpnYXpkZ3hgY29iZXk9JzA=.jpg,Kowloon,San Po Kong,WS030
Wang Fai Industrial Building,Industrial,29 Luk Hop Street,,1981 Year,23 Floor(s),Hutchison Whampoa Limited,2,https://hkis.centanet.com/oir/am3CbuI6amMjJC5FWFpYWEdaWEdYUkVcUi4rKSxcLF4uWl1eXFhfU1kpXFJfWCsvX1xbKF4oLkQAGg0=.jpg,Kowloon,San Po Kong,WS030
Lee Sum Factory Building,Industrial,28 Ng Fong Street,,1967 Year,12 Floor(s),,2,https://hkis.centanet.com/oir/GxyzH5NLGxJSVV80KSspKTYrKjYqKzRYKSMpKl4iWV9aLSkvKF4iIygjWFkuKS4uIiorWC5eWDVxa3w=.jpg,Kowloon,San Po Kong,WS030
Sheung Hei Factory Building,Industrial,19 Sheung Hei Street,,1965 Year,8 Floor(s),,2,https://hkis.centanet.com/oir/bmnGauY-bmcnICpBXF5cXENeX0NcXkEsKlxaKyxaL11bKlxaXVYoV1ksXyhXWVhcXCgsV10oW0AEHgk=.jpg,Kowloon,San Po Kong,WS030
On Tin Centre,Industrial,1 Sheung Hei Street,,2017 Year,25 Floor(s),,2,https://hkis.centanet.com/oir/ExS7F5tDExpaXVc8ISMhIT4jIj4jJTxVVypXUlUgUiJQJyAnJ1AhUlBVUlFSUiMrVlUnJStRVT15Y3Q=.jpg,Kowloon,San Po Kong,WS030
On Tat Factory Building,Industrial,3-5 Pat Tat Street,,1964 Year,8 Floor(s),,1,https://hkis.centanet.com/oir/bGvEaOQ8bGUlIihDXlxeXkFcXUFcW0NbXFVVWC0vXylYL11YX1tcVCpeKFQvKVxVLV8pLVgqVEIGHAs=.jpg,Kowloon,San Po Kong,WS030
Yip Fung Industrial Building,Industrial,7 Sheung Hei Street,,1983 Year,23 Floor(s),,1,https://hkis.centanet.com/oir/bGvEaOQ8bGUlIihDXlxeXkFcXkFcW0NcKilcWS5VXVspXilYKS5UVC1ZXFleWF5aVFhdKSpfWUIGHAs=.jpg,Kowloon,San Po Kong,WS030
Lee Ka Industrial Building,Industrial,8 Ng Fong Street,,1969 Year,13 Floor(s),,1,https://hkis.centanet.com/oir/ZmHOYu42Zm8vKCJJVFZUVEtWV0tXV0kkJSRUI1dWVyJQUVZSUlMjXlBQI1cnVVJUVlQkU1NTJUgMFgE=.jpg,Kowloon,San Po Kong,WS030
Fuk Wo Industrial Building,Industrial,5 Sheung Hei Street,,1966 Year,12 Floor(s),,1,https://hkis.centanet.com/oir/EhW6FppCEhtbXFY9ICIgID8iIz8jKz0rJyMhUypRUyYqU1YmJSYgUCJTViEnJiRUVlNQIitUJTx4YnU=.jpg,Kowloon,San Po Kong,WS030
Kai Yip Factory Building,Industrial,15-17 Sam Chuk Street,,1964 Year,7 Floor(s),,1,https://hkis.centanet.com/oir/am3CbuI6amMjJC5FWFpYWEdaW0dbWEUsWy8vLC5YLylaXC9eX15cUlIsLytTWChfK1NaKF5dXEQAGg0=.jpg,Kowloon,San Po Kong,WS030
Chiu Tat Factory Building,Industrial,108-110 King Fuk Street,,1969 Year,15 Floor(s),,1,https://hkis.centanet.com/oir/BQKtAY1VBQxMS0EqNzU3Nyg1Nyg0MCowPDdBND0wQUdDMzAxMTAyPDw2RjYwMjwyNTVDNDIwNitvdWBi.jpg,Kowloon,San Po Kong,WS030
Tontex Industrial Building,Industrial,2-4 Sheung Hei Street,,1965 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/ZmHOYu42Zm8vKCJJVFZUVEtWV0tWUElWVyInJVYlUidTUiJSVlJWJyAjUVFRVVEiX1AlIyRQI0gMFgE=.jpg,Kowloon,San Po Kong,WS030
Galaxy Factory Building,Industrial,25-27 Luk Hop Street,,1971 Year,21 Floor(s),,1,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxtbHFsbnFsbnNvb2lra3I2LDs=.jpg,Kowloon,San Po Kong,WS030
Wah Mow Factory Building,Industrial,5-7 Ng Fong Street,,1964 Year,9 Floor(s),Chinachem Group,1,https://hkis.centanet.com/oir/V1D_U98HV14eGRN4ZWdmYnpnYHpnb3hiYGFiYnk9JzA=.jpg,Kowloon,San Po Kong,WS030
Kai Tak Factory Building Stage 1,Industrial,101 King Fuk Street,,1966 Year,9 Floor(s),,12,https://hkis.centanet.com/oir/ZGPMYOw0ZG0tKiBLVlRWVklUVUlVVkshXCFRUVZRJiZdIF1QJ1wmJVAhIF0hUiYiIFNUUCcnUUoOFAM=.jpg,Kowloon,San Po Kong,WS030
Yangtzekiang Garment Mfg Bldg,Industrial,22-24 Tai Yau Street,,1965 Year,11 Floor(s),,,"/_ipx/q_80,s_220x165/images/no-photo.png",Kowloon,San Po Kong,WS030
AIA Financial Centre,Office,712 Prince Edward Road East,"11,755 - 11,849ft² approx",2009 Year,28 Floor(s),Henderson Land Development Company Limited,2,https://hkis.centanet.com/oir/ERa5FZlBERhJS10-IyEjITwhJjwhKD4hJlAjICQpJFdUICglJlclKFUmIlcgVSJXVSQoKSVQVD97YXY=.jpg,Kowloon,San Po Kong,WS030
Tin Hung Industrial Building,Industrial,26-28 Tai Yau Street,,1965 Year,12 Floor(s),,,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhY31gYX1hZn9kZGhjZ346IDc=.jpg,Kowloon,San Po Kong,WS030
