Date,Address,Price,Area,Ft_Price,Agency
2025-02-17,昭明苑 39樓 13室,$273.75萬,--,--,土地註冊處
2025-02-17,昭明苑 31樓 13室,$268.03萬,--,--,土地註冊處
2025-02-17,海景大廈 18樓 B室,$438萬,332呎,"@$13,193",土地註冊處
2025-02-17,東蔚苑 10樓 B室,$400萬,314呎,"@$12,739",土地註冊處
2025-02-17,安亨大廈 十樓 E室,$245萬,285呎,"@$8,596",土地註冊處
2025-02-17,康城大樓 七樓 4室,$265萬,328呎,"@$8,079",土地註冊處
2025-02-17,啟欣苑 B座 6樓 13室,$328.49萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 7樓 3室,$307.7萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 12樓 2室,$315.05萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 9樓 14室,$243.03萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 10樓 19室,$312.15萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 2樓 16室,$275.63萬,--,--,土地註冊處
2025-02-17,朗庭園 3座 26樓 C室,$425萬,442呎,"@$9,615",土地註冊處
2025-02-17,蔚藍東岸 5座 26樓 E室,$903.09萬,537呎,"@$16,817",土地註冊處
2025-02-17,嘉韻閣 10樓 B室,$450萬,352呎,"@$12,784",土地註冊處
2025-02-17,啟欣苑 B座 39樓 14室,$260.59萬,--,--,土地註冊處
2025-02-17,麗都花園 車位 地下 60號,$113.8萬,--,--,土地註冊處
2025-02-17,匯璽 3期 匯璽ll 3B座 35樓 F室,$680萬,350呎,"@$19,429",土地註冊處
2025-02-17,君匯港 1座 26樓 C室,$900萬,516呎,"@$17,442",土地註冊處
2025-02-17,翔龍灣 2座 21樓 B室,$506萬,385呎,"@$13,143",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1A) 18樓 J室,$349.1萬,313呎,"@$11,153",土地註冊處
2025-02-17,Wetland Seasons Bay 3期 6B座 10樓 C6室,$530.2萬,349呎,"@$15,192",土地註冊處
2025-02-17,疊茵庭 7座 16樓 D室,$388萬,376呎,"@$10,319",土地註冊處
2025-02-17,美孚新邨 4期 百老匯街97-99號 7樓 99號A室,$688萬,752呎,"@$9,149",土地註冊處
2025-02-17,柏傲莊 2期 5座 (5B) 16樓 C室,"$1,115萬",576呎,"@$19,358",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1B) 9樓 F室,$423.1萬,441呎,"@$9,594",土地註冊處
2025-02-17,啟欣苑 A座 4樓 14室,$347.7萬,--,--,土地註冊處
2025-02-17,尚翹峰 1期 2座 36樓 F室,$838萬,433呎,"@$19,353",土地註冊處
2025-02-17,啟欣苑 A座 32樓 3室,$242.43萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 5樓 12室,$320.88萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 12樓 6室,$304.39萬,--,--,土地註冊處
2025-02-17,朗逸峰 1期 車位 5樓 P135號,$60.6萬,--,--,土地註冊處
2025-02-17,閣麟街28號 三樓 28號,$950萬,455呎,"@$20,879",土地註冊處
2025-02-17,士丹頓街14-18號 四樓 A室,$408萬,264呎,"@$15,455",土地註冊處
2025-02-17,寶慶大廈 十樓 B室,$534.4萬,334呎,"@$16,000",土地註冊處
2025-02-17,寶慶大廈 十一樓 F室,$745.13萬,466呎,"@$15,990",土地註冊處
2025-02-17,海怡半島 2期 怡滿閣 (12座) 30樓 F室,$742.5萬,630呎,"@$11,786",土地註冊處
2025-02-17,利奧坊．壹隅 1座 9樓 J室,$468萬,265呎,"@$17,660",土地註冊處
2025-02-17,天寰 天海匯3座 25樓 C室,$553萬,336呎,"@$16,458",土地註冊處
2025-02-17,嵐岸 車位 地下 65號,$200萬,--,--,土地註冊處
2025-02-17,太湖花園 1期 2座 15樓 G室,$395萬,355呎,"@$11,127",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 2座 19樓 C室,$482.9萬,417呎,"@$11,580",土地註冊處
2025-02-17,廣源邨 廣楊樓 (1座) 6樓 13室,$175萬,--,--,土地註冊處
2025-02-17,富健花園 4座 23樓 B室,$385萬,--,--,土地註冊處
2025-02-17,東裕大廈 三樓 C室(61號),$280萬,--,--,土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1B) 5樓 F室,$400.1萬,441呎,"@$9,073",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 2座 25樓 H室,$301.7萬,305呎,"@$9,892",土地註冊處
2025-02-17,慧豪閣 車位 9樓 P10號,$50萬,--,--,土地註冊處
2025-02-17,慧豪閣 2座 16樓 E室,"$1,320萬",692呎,"@$19,075",土地註冊處
2025-02-17,富景花園 5座 29樓 F室,$270萬,484呎,"@$5,579",土地註冊處
2025-02-17,金獅花園 2期 金安閣 (C座) 十六樓 2室,$313萬,282呎,"@$11,099",土地註冊處
2025-02-17,豪勝閣 3樓 E室,$238萬,280呎,"@$8,500",土地註冊處
2025-02-17,港灣豪庭 1期 1座 12樓 A室,$490萬,321呎,"@$15,265",土地註冊處
2025-02-17,康寧大廈 8樓 D室,$280萬,365呎,"@$7,671",土地註冊處
2025-02-17,林海山城 7座,"$1,866.7萬","1,189呎","@$15,700",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1A) 12樓 J室,$326.4萬,313呎,"@$10,428",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1B) 11樓 F室,$429.6萬,441呎,"@$9,741",土地註冊處
2025-02-17,利奧坊．首隅 6樓 B室,$464.5萬,259呎,"@$17,934",土地註冊處
2025-02-17,利奧坊．首隅 9樓 B室,$479.78萬,259呎,"@$18,524",土地註冊處
2025-02-17,曉柏峰 A座 23樓 A9室,$318.87萬,185呎,"@$17,236",土地註冊處
2025-02-17,海之戀 3期 6座 29樓 A室,"$1,320萬",753呎,"@$17,530",土地註冊處
2025-02-17,裕民中心 1座 20樓 F室,$600萬,--,--,土地註冊處
2025-02-17,嘉湖山莊 2期 賞湖居 6座 14樓 C室,$421萬,--,--,土地註冊處
2025-02-17,荃灣中心 濟南樓 (18座) 21樓 E室,$280萬,329呎,"@$8,511",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 2座 18樓 G室,$288.6萬,306呎,"@$9,431",土地註冊處
2025-02-17,䨇寓 19樓 NE室,$385萬,--,--,土地註冊處
2025-02-17,沙田第一城 4期 38座 22樓 H室,$400萬,304呎,"@$13,158",土地註冊處
2025-02-17,One Innovale 1期 B座 6樓 21室,$408萬,328呎,"@$12,439",土地註冊處
2025-02-17,花都廣場 1座 10樓 F室,$490萬,526呎,"@$9,316",土地註冊處
2025-02-17,天富苑 欣富閣 (E座) 28樓 7室,$570萬,650呎,"@$8,769",土地註冊處
2025-02-17,黃金海灣 2期 珀岸 1座 (1B) 7樓 F室,$402.4萬,441呎,"@$9,125",土地註冊處
2025-02-17,海之戀 3期A 海之戀．愛炫美 3C座 46樓 C室,$850萬,531呎,"@$16,008",土地註冊處
2025-02-17,啟欣苑 A座 16樓 3室,$232.97萬,--,--,土地註冊處
2025-02-17,祥和苑 和健閣 (D座) 十二樓 8室,$479萬,568呎,"@$8,433",土地註冊處
2025-02-17,嘉悅半島 1座 15樓 H室,$430萬,435呎,"@$9,885",土地註冊處
2025-02-17,泓景臺 車位 1樓 10號,$138萬,--,--,土地註冊處
2025-02-17,冠熹苑 10樓 19室,$370萬,426呎,"@$8,685",土地註冊處
2025-02-17,啟欣苑 B座 28樓 9室,$394.68萬,--,--,土地註冊處
2025-02-17,億景樓 6樓 A室,"$1,880萬","1,207呎","@$15,576",土地註冊處
2025-02-17,峻巒 1B期 Park Yoho Venezia 6B座 7樓 A室,$885萬,930呎,"@$9,516",土地註冊處
2025-02-17,西寧閣 21樓 C室,"$1,080萬",691呎,"@$15,630",土地註冊處
2025-02-17,蔚藍灣畔 3座 5樓 E室,$650萬,566呎,"@$11,484",土地註冊處
2025-02-17,葵康苑 葵逸閣 (B座) 13樓 10室,$348萬,477呎,"@$7,296",土地註冊處
2025-02-17,啟欣苑 B座 16樓 17室,$169.5萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 3樓 17室,$303.31萬,--,--,土地註冊處
2025-02-17,沙田第一城 2期 21座 17樓 E室,$563萬,451呎,"@$12,483",土地註冊處
2025-02-17,嘉田苑 嘉詠閣 (F座) 二十九樓 5室,$468萬,504呎,"@$9,286",土地註冊處
2025-02-17,形品 28樓 B室,$600萬,344呎,"@$17,442",土地註冊處
2025-02-17,大坑台 B座 10樓 12室,$840萬,527呎,"@$15,939",土地註冊處
2025-02-17,啟欣苑 A座 9樓 25室,$296.88萬,--,--,土地註冊處
2025-02-17,廣豐台 車位 2樓 22號,$119萬,--,--,土地註冊處
2025-02-17,澐璟 2座 19樓 A室,"$8,552.32萬","1,909呎","@$44,800",土地註冊處
2025-02-17,澐璟 2座 19樓 B室,"$8,265.4萬","1,870呎","@$44,200",土地註冊處
2025-02-17,啟欣苑 A座 34樓 22室,$334.04萬,--,--,土地註冊處
2025-02-17,碧堤半島 車位 6樓 R6145號,$57萬,--,--,土地註冊處
2025-02-17,日出康城 6期 Lp6 5座 26樓 B室,$590萬,428呎,"@$13,785",土地註冊處
2025-02-17,The Parkside 1A座 20樓 E室,$865萬,560呎,"@$15,446",土地註冊處
2025-02-17,Hollywood Hill 25樓 A室,$905萬,--,--,土地註冊處
2025-02-17,御龍山 6座 39樓 C室,"$1,040萬",696呎,"@$14,943",土地註冊處
2025-02-17,碧濤花園 2期 富臨閣 (B座) 26樓 G室,$785萬,842呎,"@$9,323",土地註冊處
2025-02-17,荃威花園 L座 10樓 4室,$400萬,533呎,"@$7,505",土地註冊處
2025-02-17,啟欣苑 B座 15樓 6室,$307.39萬,--,--,土地註冊處
2025-02-17,昭明苑 26樓 11室,$193.77萬,--,--,土地註冊處
2025-02-17,昭明苑 38樓 10室,$196.33萬,--,--,土地註冊處
2025-02-17,錦繡花園 C段第七街 30號,"$1,080萬","1,035呎","@$10,435",土地註冊處
2025-02-17,維港滙 1期 3B座 20樓 A室,"$1,260萬",597呎,"@$21,106",土地註冊處
2025-02-17,葵芳閣 3座 16樓 H室,$440萬,415呎,"@$10,602",土地註冊處
2025-02-17,啟欣苑 A座 28樓 18室,$245.24萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 28樓 6室,$323.62萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 27樓 26室,$372.97萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 22樓 26室,$368.57萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 21樓 26室,$367.69萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 15樓 26室,$360.96萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 13樓 11室,$361.82萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 13樓 5室,$360.09萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 11樓 9室,$328.13萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 7樓 20室,$365.35萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 6樓 14室,$350.64萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 3樓 21室,$360.36萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 26樓 9室,$371.24萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 28樓 17室,$332.11萬,--,--,土地註冊處
2025-02-17,東港城 1座 16樓 C室,$600萬,463呎,"@$12,959",土地註冊處
2025-02-17,昭明苑 18樓 1室,$204.23萬,--,--,土地註冊處
2025-02-17,泰峯 2B座 37樓 A室,$554.4萬,336呎,"@$16,500",土地註冊處
2025-02-17,啟欣苑 A座 18樓 23室,$156.33萬,--,--,土地註冊處
2025-02-17,啟欣苑 B座 28樓 16室,$402.19萬,--,--,土地註冊處
2025-02-17,利奧坊．首隅 8樓 B室,$480.34萬,259呎,"@$18,546",土地註冊處
2025-02-17,利奧坊．壹隅 1座 3樓 G室,$560萬,233呎,"@$24,034",土地註冊處
2025-02-17,雅都花園 B座 10樓 G室,$456.8萬,--,--,土地註冊處
2025-02-17,101 Kings Road 26樓 H室,"$1,027.7萬",432呎,"@$23,789",土地註冊處
2025-02-17,日出康城 12期C Grand Seasons 1座 (1B) 28樓 A室,"$1,121.3萬",716呎,"@$15,661",土地註冊處
2025-02-17,Yoho Town 1期 3座 8樓 B室,$493萬,393呎,"@$12,545",土地註冊處
2025-02-17,花園城 3期 雅芝苑 (C座) 十一樓 C室,$318萬,268呎,"@$11,866",土地註冊處
2025-02-17,啟欣苑 A座 30樓 15室,$254.98萬,--,--,土地註冊處
2025-02-17,昭明苑 40樓 4室,$210.89萬,--,--,土地註冊處
2025-02-17,啟欣苑 A座 27樓 6室,$322.88萬,--,--,土地註冊處
2025-02-17,錦泰苑 錦麗閣 (F座) 1樓 6室,$492萬,650呎,"@$7,569",土地註冊處
2025-02-17,濱景花園 5座 5樓 G室,$530萬,554呎,"@$9,567",土地註冊處
2025-02-17,尚逸 22樓 C室,$495.37萬,215呎,"@$23,040",土地註冊處
2025-02-17,創業中心 B座 18樓 E室,$330萬,270呎,"@$12,222",土地註冊處
2025-02-17,海逸豪園 2期 玉庭軒 9座 29樓 A室,"$1,190萬",856呎,"@$13,902",土地註冊處
2025-02-16,置富花園 富豪苑 (H-5座) 高層 H室,"$18,000",439呎,@$41,中原集團
2025-02-16,柏傲山 5座 低層 B室,"$52,000",915呎,@$57,中原集團
2025-02-16,賽西湖大廈 15座 中層 A室,"$45,000","1,124呎",@$40,中原集團
2025-02-16,玖瓏山 天瓏閣 第2座 高層 D室,"$20,000",660呎,@$30,中原集團
2025-02-16,御龍山 5座 低層 C室,"$23,000",554呎,@$42,中原集團
2025-02-16,豪景臺 低層 B室,"$22,000",392呎,@$56,中原集團
2025-02-16,翠麗花園 3座 低層 J室,"$13,000",591呎,@$22,中原集團
2025-02-16,藍天海岸 1期 1座 高層 E室,"$17,500",592呎,@$30,中原集團
2025-02-16,利奧坊．曉岸 2座 中層 D室,"$16,200",259呎,@$63,中原集團
2025-02-16,日出康城 8期 Sea To Sky 3座 高層 B室,"$29,800",751呎,@$40,中原集團
2025-02-16,沙田第一城 5期 46座 高層 F室,"$13,300",284呎,@$47,中原集團
2025-02-16,錦珊園 中層 A室,"$14,500",633呎,@$23,中原集團
2025-02-16,福臨閣 低層 B室,"$14,800",329呎,@$45,中原集團
2025-02-16,形薈 1A座 高層 A室,"$24,000",479呎,@$50,中原集團
2025-02-16,杏花邨 2座 高層 4室,"$17,800",471呎,@$38,中原集團
2025-02-16,維景灣畔 2期 9座 中層 E室,"$19,000",498呎,@$38,中原集團
2025-02-16,鍾山臺21號 21號,"$9,000","1,218呎",@$7,中原集團
2025-02-16,海港花園 1座 低層 C室,"$15,000",480呎,@$31,中原集團
2025-02-16,日出康城 5期A Malibu 1B座 高層 E室,"$18,500",461呎,@$40,中原集團
2025-02-16,匯璽 5期 匯璽III 6座 高層 F室,"$17,000",271呎,@$63,中原集團
2025-02-16,日出康城 6期 Lp6 5座 低層 A室,"$22,000",658呎,@$33,中原集團
2025-02-16,嘉亨灣 6座 中層 C室,"$38,000",749呎,@$51,中原集團
2025-02-16,東堤灣畔 1期 1座 低層 B室,"$19,000",547呎,@$35,中原集團
2025-02-16,錦鞍苑 銀鞍閣 (B座) 低層 6室,"$15,500",554呎,@$28,中原集團
2025-02-16,利奧坊．壹隅 1座 低層 B室,"$17,000",280呎,@$61,中原集團
2025-02-16,天璽 21座 - 2區 (月鑽) 高層 B室,"$82,000","1,281呎",@$64,中原集團
2025-02-16,御皇庭 3座 中層 F室,"$14,300",554呎,@$26,中原集團
2025-02-16,樂悠居 低層 15室,"$16,000",435呎,@$37,中原集團
2025-02-16,柏傲灣 2B座 中層 E室,"$14,000",306呎,@$46,中原集團
2025-02-16,青華苑 華璇閣 (B座) 中層 11室,"$12,500",394呎,@$32,中原集團
2025-02-16,御景園 7座 高層 C室,"$13,600",479呎,@$28,中原集團
2025-02-16,南豐新邨 8座 低層 F室,"$17,000",391呎,@$43,中原集團
2025-02-16,嘉薈軒 高層 15室,"$18,500",350呎,@$53,中原集團
2025-02-16,新峰花園 1期 10座 高層 A室,"$24,000",764呎,@$31,中原集團
2025-02-16,大興花園 2期 2座 低層 H室,"$11,000",419呎,@$26,中原集團
2025-02-16,大興花園 2期 7座 中層 E室,"$17,200",587呎,@$29,中原集團
2025-02-16,康德花園 2座 高層 C室,"$11,500",363呎,@$32,中原集團
2025-02-16,深灣軒 2座 中層 C室,"$24,000",586呎,@$41,中原集團
2025-02-16,灝景灣 1期 2座 中層 C室,"$26,000",666呎,@$39,中原集團
2025-02-16,囍逸 1座 高層 C室,"$22,000",583呎,@$38,中原集團
2025-02-16,原築 2座 中層 A室,"$11,800",481呎,@$25,中原集團
2025-02-16,原築 3座 高層 A室,"$13,000",481呎,@$27,中原集團
2025-02-15,金寧大廈 低層 A室,$780萬,624呎,"@$12,500",中原集團
2025-02-15,君悅軒 高層 C室,$628萬,473呎,"@$13,277",中原集團
2025-02-15,樂信臺 1座 低層 A室,"$33,000",746呎,@$44,中原集團
2025-02-15,Victoria Coast B座 低層 2室,"$57,000","1,356呎",@$42,中原集團
2025-02-15,興華樓 B座 低層 B4室,"$13,500",376呎,@$36,中原集團
2025-02-15,雙喜大廈 低層 J室,"$14,500",420呎,@$35,中原集團
2025-02-15,置富花園 富仁苑 (H-8座) 高層 A室,"$17,000",439呎,@$39,中原集團
2025-02-15,新港城 2期 C座 中層 2室,"$14,000",321呎,@$44,中原集團
2025-02-15,The Richmond 低層 C室,"$14,000",206呎,@$68,中原集團
2025-02-15,翰庭軒 中層 A室,"$23,500",446呎,@$53,中原集團
2025-02-15,迎海 3期 迎海‧星灣御 23座 低層 C室,"$18,500",511呎,@$36,中原集團
2025-02-15,迎海 2期 迎海‧星灣 19座 高層 A室,"$47,000","1,379呎",@$34,中原集團
2025-02-15,柏傲灣 2B座 高層 B室,"$31,800",766呎,@$42,中原集團
2025-02-15,全．城匯 8座 低層 B室,"$20,500",427呎,@$48,中原集團
2025-02-15,樂悠居 高層 6室,"$14,500",312呎,@$46,中原集團
2025-02-15,八號花園 2座 高層 E室,"$13,800",431呎,@$32,中原集團
2025-02-15,星河明居 E座 低層 2室,"$20,000",517呎,@$39,中原集團
2025-02-15,嘉田苑 嘉詠閣 (F座) 中層 1室,"$16,000",504呎,@$32,中原集團
2025-02-15,瓏門 1期 3座 低層 A室,"$23,500",720呎,@$33,中原集團
2025-02-15,御半山 1期 1A座 低層 J室,"$15,000",454呎,@$33,中原集團
2025-02-15,羅便臣道80號 2座 高層 A室,"$59,000","1,070呎",@$55,中原集團
2025-02-15,慧豪閣 2座 低層 C室,"$25,000",457呎,@$55,中原集團
2025-02-15,太古城 高山台 龍山閣 (14座) 低層 B室,"$22,800",582呎,@$39,中原集團
2025-02-15,貝沙灣 6期 Bel-Air No. 8 1座 中層 C室,"$23,800",463呎,@$51,中原集團
2025-02-15,海日灣II 7座 低層 C室,"$13,000",243呎,@$53,中原集團
2025-02-15,愉景灣 12期 海澄湖畔二段 逸澄閣 中層 A室,"$19,800",604呎,@$33,中原集團
2025-02-15,翔龍灣 2座 高層 C室,"$28,000",805呎,@$35,中原集團
2025-02-15,偉恒昌新邨 偉景閣 I座 低層 6室,"$13,800",372呎,@$37,中原集團
2025-02-15,愉景新城 1期 2座 高層 A室,"$20,000",682呎,@$29,中原集團
2025-02-15,名城 2期 盛薈 3座 低層 NC室,"$29,000",784呎,@$37,中原集團
2025-02-15,Monaco 1期 2B座 中層 F室,"$15,800",279呎,@$57,中原集團
2025-02-15,嘉匯 9座 高層 B室,"$21,500",447呎,@$48,中原集團
2025-02-15,愛琴海岸 5座 高層 H室,"$14,500",519呎,@$28,中原集團
2025-02-15,凱滙 1期 1座 中層 C室,"$29,500",765呎,@$39,中原集團
2025-02-15,東堤灣畔 2期 5座 高層 F室,"$19,500",607呎,@$32,中原集團
2025-02-15,睿峰 西翼 中層 B室,"$16,500",323呎,@$51,中原集團
2025-02-15,將軍澳廣場 2期 8座 高層 C室,"$34,000",429呎,@$79,中原集團
2025-02-15,The Parkside 1座 低層 D室,"$22,500",507呎,@$44,中原集團
2025-02-15,怡基閣 低層 B室,"$38,000",719呎,@$53,中原集團
2025-02-15,偉華中心 1座 高層 C室,"$14,500",308呎,@$47,中原集團
2025-02-15,愛海頌 5座 中層 J室,"$23,000",484呎,@$48,中原集團
2025-02-15,君匯港 名匯 (3座) 低層 C室,"$26,000",541呎,@$48,中原集團
2025-02-15,奧柏．御峯 2座 低層 C室,"$15,800",332呎,@$48,中原集團
2025-02-15,君匯港 6座 中層 E室,"$22,000",478呎,@$46,中原集團
2025-02-15,將軍澳中心 1期 9座 高層 C室,"$16,700",406呎,@$41,中原集團
2025-02-15,帝景灣 3座 中層 D室,"$22,000",540呎,@$41,中原集團
2025-02-15,朗濤 8B座 低層 D室,"$20,800",596呎,@$35,中原集團
2025-02-15,逸瓏灣8 3B座 低層 C室,"$25,500",694呎,@$37,中原集團
2025-02-15,錦繡花園 M段第六街,"$25,000",848呎,@$29,中原集團
2025-02-15,東環 1期 3B座 高層 3室,"$17,800",471呎,@$38,中原集團
2025-02-15,世宙 5座 低層 A室,"$18,000",643呎,@$28,中原集團
2025-02-15,采葉庭 16座 低層 H室,"$13,200",460呎,@$29,中原集團
2025-02-15,天晉 海天晉 6B座 低層 D室,"$17,500",368呎,@$48,中原集團
2025-02-15,將軍澳中心 2期 10座 低層 D室,"$16,000",384呎,@$42,中原集團
2025-02-15,帝景閣 低層 C室,"$45,000",856呎,@$53,中原集團
2025-02-15,杏花邨 9座 中層 6室,"$19,500",453呎,@$43,中原集團
2025-02-15,恆福花園 7座 高層 C室,"$15,500",624呎,@$25,中原集團
2025-02-15,杏花邨 10座 高層 4室,"$19,900",508呎,@$39,中原集團
2025-02-15,康怡花園 D座 (9-16室) 高層 16室,"$29,300",880呎,@$33,中原集團
2025-02-15,豪景花園 1期 愛都閣 (5座) 中層 G室,"$11,000",365呎,@$30,中原集團
2025-02-15,上源 1B座 低層 F室,"$21,000",736呎,@$29,中原集團
2025-02-15,衛城閣 中層 B室,"$14,500",259呎,@$56,中原集團
2025-02-15,太古城 星輝台 智星閣 (51座) 中層 E室,"$22,000",502呎,@$44,中原集團
2025-02-15,雅園 低層 D室,"$26,500",592呎,@$45,中原集團
2025-02-15,Y.I 高層 B室,"$38,000",825呎,@$46,中原集團
2025-02-15,維港灣 9座 高層 F室,"$21,000",459呎,@$46,中原集團
2025-02-15,匯璽 5期 匯璽III 7座 中層 F室,"$23,000",353呎,@$65,中原集團
2025-02-15,海茵莊園 2座 高層 C8室,"$14,500",284呎,@$51,中原集團
2025-02-15,日出康城 7期A Montara 2座 (2B) 低層 A室,"$19,800",509呎,@$39,中原集團
2025-02-15,半山壹號 1期 半山徑27號 中層 27號,"$58,000","1,662呎",@$35,中原集團
2025-02-15,新都城 1期 5座 低層 D室,"$20,000",526呎,@$38,中原集團
2025-02-15,好運中心 椰林閣 (B2座) 高層 G室,"$15,500",326呎,@$48,中原集團
2025-02-15,嘉匯 9座 中層 D室,"$17,500",348呎,@$50,中原集團
2025-02-15,天晉 天晉 7座 中層 A室,"$37,800",862呎,@$44,中原集團
2025-02-15,天晉 IIIB 1A座 低層 D室,"$22,000",530呎,@$42,中原集團
2025-02-15,碧海藍天 1座 高層 F室,"$20,000",499呎,@$40,中原集團
